pc,bank/page,opcode,mnemonic,access_type,effective_address,address_class,subsystem,minimal_os_required,risk,width,bitmask,value_source,x_base/y_base,routine_label,interrupt_context,callers,engine_state_seen,notes,confidence
0x7300,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L002A,W,0x002A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,ERR 73 CNT'R,high
0x7302,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L002B,R,0x002B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,ERR 81 CNT'R,high
0x7306,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L5BA3,R,0x5BA3,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7100,mainline/unknown,0xFC2C,,ERR COUNT THRESH,high
0x730C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L002B,W,0x002B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,ERR 81 CNT'R,high
0x730E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L002C,R,0x002C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,ERR 82 CNT'R,high
0x7312,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L5BA5,R,0x5BA5,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7100,mainline/unknown,0xFC2C,,ERR COUNT THRESH,high
0x7318,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L002C,W,0x002C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,ERR 82 CNT'R,high
0x731A,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L002D,R,0x002D,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,ERR 83 CNT'R,high
0x731E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L5BA7,R,0x5BA7,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7100,mainline/unknown,0xFC2C,,ERR COUNT THRESH,high
0x7324,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L002D,W,0x002D,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,ERR 83 CNT'R,high
0x7326,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L002E,R,0x002E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,ERR .. CNT'R,high
0x732A,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L5BA9,R,0x5BA9,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7100,mainline/unknown,0xFC2C,,ERR COUNT THRESH,high
0x7330,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L002E,W,0x002E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,,high
0x7332,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L002F,R,0x002F,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,ERR 86 CNT'R,high
0x7336,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L5BAB,R,0x5BAB,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7100,mainline/unknown,0xFC2C,,ERR COUNT THRESH,high
0x733C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L002F,W,0x002F,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,ERR 86 CNT'R,high
0x733E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L0030,R,0x0030,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,ERR .. CNT'R,high
0x7342,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L5BC0,R,0x5BC0,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7100,mainline/unknown,0xFC2C,,ERR COUNT THRESH,high
0x7348,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L0030,W,0x0030,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,ERR .. CNT'R,high
0x734A,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L0031,R,0x0031,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,ERR 89 ERR CNT'R,high
0x734E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L5BCA,R,0x5BCA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7100,mainline/unknown,0xFC2C,,ERR COUNT THRESH,high
0x7354,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L0031,W,0x0031,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,,high
0x7356,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR L001E,#$04,L7368",R,0x001E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,,L7100,mainline/unknown,0xFC2C,,"BR IF NOT b2,",high
0x735A,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L0031,R,0x0031,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,ERR 89 ERR CNT'R,high
0x735C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L5BCA,R,0x5BCA,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,,L7100,mainline/unknown,0xFC2C,,ERR 89 CNT'R THRESH,high
0x7363,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L0031,W,0x0031,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,ERR 89 ERR CNT'R,high
0x7365,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR L001E,#$04",RMW,0x001E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,clear 0x04,,L7100,mainline/unknown,0xFC2C,,,high
0x7368,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR L0019,#$04",RMW,0x0019,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,clear 0x04,,L7100,mainline/unknown,0xFC2C,,,high
0x736B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR L0019,#$02",RMW,0x0019,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x02,clear 0x02,,L7100,mainline/unknown,0xFC2C,,,high
0x7371,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR 0,X,#$80,L7378",R,0x400F,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,bit test 0x80,X=0x400F,L7100,mainline/unknown,0xFC2C,,BR IF NOT b7 | indexed_resolved,high
0x7375,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR L0017,#$20",RMW,0x0017,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x20,clear 0x20,,L7100,mainline/unknown,0xFC2C,,,high
0x737B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L0032,R,0x0032,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,,high
0x737D,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"CMPA $C7,X",R,0x5BC7,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,X=0x5B00,L7100,mainline/unknown,0xFC2C,,$5BC7 | indexed_resolved,high
0x7381,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAB L0032,W,0x0032,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,B,,L7100,mainline/unknown,0xFC2C,,,high
0x7383,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L0033,R,0x0033,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,,high
0x7385,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"CMPA $C8,X",R,0x5BC8,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,X=0x5B00,L7100,mainline/unknown,0xFC2C,,indexed_resolved,high
0x7389,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAB L0033,W,0x0033,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,B,,L7100,mainline/unknown,0xFC2C,,,high
0x738B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L0034,R,0x0034,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,,high
0x738D,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"CMPA $C9,X",R,0x5BC9,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPA,X=0x5B00,L7100,mainline/unknown,0xFC2C,,indexed_resolved,high
0x7391,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAB L0034,W,0x0034,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,B,,L7100,mainline/unknown,0xFC2C,,,high
0x7393,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L082E,R,0x082E,EXT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L7100,mainline/unknown,0xFC2C,,MAP A/D,high
0x7396,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01C6,W,0x01C6,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,,high
0x7399,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01C3,W,0x01C3,DIRECT_RAM,SENSOR_ADC,YES,HIGH,8,,A,,L7100,mainline/unknown,0xFC2C,,FILT TRANS MAP,high
0x73AA,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01C0,W,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,HIGH,8,,A=0xFF,,L7100,mainline/unknown,0xFC2C,,CURRENT MAP VALUE,high
0x73AD,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01C7,W,0x01C7,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A=0xFF,,L7100,mainline/unknown,0xFC2C,,,high
0x73B0,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR LC614,EXEC,0xC614,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L7100,mainline/unknown,0xFC2C,,,high
0x73B3,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET L004E,#$01",RMW,0x004E,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x01,set 0x01,,L7100,mainline/unknown,0xFC2C,,SET b0,high
0x73B6,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET L0043,#$80",RMW,0x0043,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x80,set 0x80,,L7100,mainline/unknown,0xFC2C,,SET b7,high
0x73B9,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BCLR L0004,#$10",RMW,0x0004,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x10,clear 0x10,,L7100,mainline/unknown,0xFC2C,EST,"CLR b4, HOT RESTART",high
0x73BC,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L7100,mainline/unknown,0xFC2C,,COOL VALUE,high
0x73BF,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR LC96A,EXEC,0xC96A,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,,,control transfer,,L7100,mainline/unknown,0xFC2C,,DO COOL SUBROUTINE,high
0x73C2,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR LC9F7,EXEC,0xC9F7,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L7100,mainline/unknown,0xFC2C,,,high
0x73C5,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR LCA6B,EXEC,0xCA6B,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L7100,mainline/unknown,0xFC2C,,,high
0x73C8,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L7100,mainline/unknown,0xFC2C,,COOL VALUE,high
0x73CA,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L0282,W,0x0282,DIRECT_RAM,SENSOR_ADC,YES,HIGH,8,,A,,L7100,mainline/unknown,0xFC2C,,START UP COOL,high
0x73CE,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPB L495A,R,0x495A,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,CMPB,,L7100,mainline/unknown,0xFC2C,,"98c, Min shut down thresh for",high
0x73D3,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L495B,R,0x495B,ROM_TABLE,SPARK_EST,YES,MEDIUM,8,,CMPA,,L7100,mainline/unknown,0xFC2C,EST,"77c, MIN START UP THRESH FOR HOT RESTART",high
0x73D8,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BSET L0004,#$10",RMW,0x0004,DIRECT_RAM,SPARK_EST,YES,HIGH,bit,0x10,set 0x10,,L7100,mainline/unknown,0xFC2C,EST,"SET b4, HOT RESTART",high
0x73DB,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR L925E,EXEC,0x925E,ROM_TABLE,IDLE_IAC,YES,MEDIUM,,,control transfer,,L7100,mainline/unknown,0xFC2C,IAC,GO SET UP IAC,high
0x73DE,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L48BE,R,0x48BE,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,"450 Mv, INIT VALUE",high
0x73E1,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01D5,W,0x01D5,DIRECT_RAM,SENSOR_ADC,YES,HIGH,8,,A,,L7100,mainline/unknown,0xFC2C,,o2 VOLTS * 226 (A/D RESULT),high
0x73E4,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01D0,W,0x01D0,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,"o2 VOLTAGE, 1",high
0x73E7,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01D2,W,0x01D2,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,"o2 VOLTAGE, 2",high
0x73EA,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR LB1AC,EXEC,0xB1AC,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L7100,mainline/unknown,0xFC2C,,,high
0x73ED,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR LB0E4,EXEC,0xB0E4,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L7100,mainline/unknown,0xFC2C,,,high
0x73F0,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,,high
0x73F3,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01DC,W,0x01DC,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,,high
0x73F6,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01DA,W,0x01DA,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,,high
0x73F9,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01DB,W,0x01DB,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,,high
0x73FC,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01DE,W,0x01DE,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,,high
0x73FF,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L48A5,R,0x48A5,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,memory,,L7100,mainline/unknown,0xFC2C,,77 A/D BIN MAX FOR CLOSED VALVE (EGR),high
0x7402,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L01B5,W,0x01B5,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,,high
0x7405,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR LD14E,EXEC,0xD14E,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L7100,mainline/unknown,0xFC2C,,,high
0x7408,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L01A1,R,0x01A1,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L7100,mainline/unknown,0xFC2C,,A/D RESULT,high
0x740C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L01A2,W,0x01A2,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L7100,mainline/unknown,0xFC2C,,,high
0x740F,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR L74D3,EXEC,0x74D3,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L7100,mainline/unknown,0xFC2C,,,high
0x7413,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L00A8,R,0x00A8,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,,high
0x7415,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,CMPA L4071,R,0x4071,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,L7100,mainline/unknown,0xFC2C,,IF COOLANT G.T. 80c INIT CONV TEMP TO,high
0x741A,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAB L4072,R,0x4072,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,memory,,L7100,mainline/unknown,0xFC2C,,"300 DEG C HOT COOL CONV INIT TEMP,  CAL = (DEG -300)/3",high
0x741D,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAB L0078,W,0x0078,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,B,,L7100,mainline/unknown,0xFC2C,,CAT TEMP,high
0x741F,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L3FCA,R,0x3FCA,ASIC_3FXX,ASIC_STATUS_REF,YES,MEDIUM,16,,memory,,L7100,mainline/unknown,0xFC2C,,ASIC 16-bit RPM/event counter,high
0x7422,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L0205,W,0x0205,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L7100,mainline/unknown,0xFC2C,,,high
0x7425,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L3012,R,0x3012,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7100,mainline/unknown,0xFC2C,,TIC2 | GET TIC 2 VALUE,high
0x7428,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L0851,W,0x0851,EXT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L7100,mainline/unknown,0xFC2C,,SAVE TIC 2 CNT,high
0x742B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L48E7,R,0x48E7,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,,"14.7,  STOCH AFR",high
0x742E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L024A,W,0x024A,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,AFR,high
0x7433,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L0002,W,0x0002,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A=0x0E,,L7100,mainline/unknown,0xFC2C,,MAJOR LOOP COUNTER,high
0x7437,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L0248,W,0x0248,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A=0x80,,L7100,mainline/unknown,0xFC2C,,BLM,high
0x743C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L0049,W,0x0049,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A=0x14,,L7100,mainline/unknown,0xFC2C,,,high
0x743E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,JSR LF28E,EXEC,0xF28E,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,,,control transfer,,L7100,mainline/unknown,0xFC2C,,,high
0x7443,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L303A,W,0x303A,HC11_REG,BOOT_WATCHDOG_CPU,YES,HIGH,8,,A=0x55,,L7100,mainline/unknown,0xFC2C,,COPRST watchdog clear | ARM COP TIMER CLEARING MECHANISM,high
0x7448,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L303A,W,0x303A,HC11_REG,BOOT_WATCHDOG_CPU,YES,HIGH,8,,A=0xAA,,L7100,mainline/unknown,0xFC2C,,COPRST watchdog clear | CLEAR COP,high
0x744D,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L004C,W,0x004C,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A=0x40,,L7100,mainline/unknown,0xFC2C,,,high
0x744F,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR L0004,#$08,L7459",R,0x0004,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x08,bit test 0x08,,L7100,mainline/unknown,0xFC2C,,"BR IF NOT b3,  BAD SHUT DOWN",high
0x7453,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDAA L4D96,R,0x4D96,ROM_TABLE,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,memory,,L7100,mainline/unknown,0xFC2C,CRANK,"IF STALL, INIT CRANK DRP COUNTER = 5",high
0x7456,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L02CE,W,0x02CE,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,8,,A,,L7100,mainline/unknown,0xFC2C,,DRP COUNTER,high
0x745B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L3023,W,0x3023,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0xFF,,L7459,mainline/unknown,0x71C0,,TFLG1 timer interrupt flags / write-one-clear | TFLG 1,high
0x745E,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDD L300E,R,0x300E,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7459,mainline/unknown,0x71C0,RUN,TCNT 16-bit free-running counter | 16 BIT FREE RUN CNT'R,high
0x7464,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STD L301A,W,0x301A,HC11_REG,HC11_CORE,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,D,,L7459,mainline/unknown,0x71C0,,TOC3 | TOC3,high
0x7469,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STAA L3022,W,0x3022,HC11_REG,FUEL_SCHED_TIMER,YES,HIGH,8,,A=0xA0,,L7459,mainline/unknown,0x71C0,,TMSK1 timer interrupt mask | TMSK1,high
0x746C,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,"BRCLR L0051,#$04,L74B3",R,0x0051,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,bit,0x04,bit test 0x04,,L7459,mainline/unknown,0x71C0,,BR IF NOT b2,high
0x7470,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,LDX L029B,R,0x029B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,memory,,L7459,mainline/unknown,0x71C0,,,high
0x747B,BMHM_$31_main_window_ORG_0x7100,source_listing_no_bytes,STX L029B,W,0x029B,DIRECT_RAM,OTHER,NO_UNLESS_DEPENDENCY_PROVES,LOW,16,,X,,L7459,mainline/unknown,0x71C0,,,high
